Index no.,flight_code,source_city,time_taken,stop,destinate_city,price,dep_time_category,arr_time_category,Days_Left,Flight Class
321,6E-2102,Delhi,305,1-stop,Mumbai,8396,Early Morning,Afternoon,12,Economy
322,6E-7403,Delhi,520,1-stop,Mumbai,13673,Early Morning,Evening,12,Business
323,6E-171,Delhi,130,non-stop,Mumbai,5955,Night,Early Morning,13,Economy
324,6E-2054,Delhi,130,non-stop,Mumbai,5955,Early Morning,Morning,13,Economy
325,6E-5001,Delhi,130,non-stop,Mumbai,5955,Early Morning,Morning,13,Economy
326,6E-2137,Delhi,130,non-stop,Mumbai,5955,Night,Night,13,Economy
327,6E-6261,Delhi,135,non-stop,Mumbai,5955,Night,Night,13,Economy
328,6E-6722,Delhi,135,non-stop,Mumbai,5955,Night,Night,13,Economy
329,6E-6278,Delhi,140,non-stop,Mumbai,5955,Morning,Morning,13,Economy
330,6E-218,Delhi,140,non-stop,Mumbai,5955,Morning,Afternoon,13,Economy
331,6E-5328,Delhi,150,non-stop,Mumbai,5955,Morning,Afternoon,13,Economy
332,6E-2092,Delhi,320,1-stop,Mumbai,5955,Evening,Night,13,Economy
333,6E-2373,Delhi,360,1-stop,Mumbai,5955,Afternoon,Evening,13,Economy
334,6E-5018,Delhi,620,1-stop,Mumbai,5955,Afternoon,Night,13,Economy
335,6E-369,Delhi,625,1-stop,Mumbai,5955,Night,Morning,13,Economy
336,6E-6202,Delhi,130,non-stop,Mumbai,6165,Afternoon,Afternoon,13,Economy
337,6E-2046,Delhi,130,non-stop,Mumbai,6165,Evening,Evening,13,Economy
338,6E-549,Delhi,135,non-stop,Mumbai,6165,Afternoon,Evening,13,Economy
339,6E-2168,Delhi,265,1-stop,Mumbai,6443,Evening,Night,13,Economy
340,6E-2083,Delhi,325,1-stop,Mumbai,6443,Early Morning,Morning,13,Economy
341,6E-2338,Delhi,480,1-stop,Mumbai,6443,Afternoon,Night,13,Economy
342,6E-5041,Delhi,130,non-stop,Mumbai,6585,Evening,Night,13,Economy
343,6E-184,Delhi,250,1-stop,Mumbai,6638,Morning,Afternoon,13,Economy
344,6E-2097,Delhi,465,1-stop,Mumbai,6848,Early Morning,Afternoon,13,Economy
345,6E-926,Delhi,295,1-stop,Mumbai,6932,Evening,Night,13,Economy
346,6E-607,Delhi,460,1-stop,Mumbai,6932,Night,Early Morning,13,Economy
347,6E-2042,Delhi,575,1-stop,Mumbai,6932,Night,Early Morning,13,Economy
348,6E-607,Delhi,610,1-stop,Mumbai,6932,Night,Morning,13,Economy
349,6E-2193,Delhi,230,1-stop,Mumbai,7420,Afternoon,Evening,13,Economy
350,6E-2102,Delhi,305,1-stop,Mumbai,7420,Early Morning,Afternoon,13,Economy
351,6E-152,Delhi,460,1-stop,Mumbai,7420,Morning,Evening,13,Economy
352,6E-2193,Delhi,500,1-stop,Mumbai,7420,Afternoon,Night,13,Economy
353,6E-181,Delhi,290,1-stop,Mumbai,8396,Early Morning,Morning,13,Economy
354,6E-369,Delhi,625,1-stop,Mumbai,5027,Night,Morning,14,Economy
355,6E-171,Delhi,130,non-stop,Mumbai,5955,Night,Early Morning,14,Economy
356,6E-2054,Delhi,130,non-stop,Mumbai,5955,Early Morning,Morning,14,Economy
357,6E-5001,Delhi,130,non-stop,Mumbai,5955,Early Morning,Morning,14,Economy
358,6E-6202,Delhi,130,non-stop,Mumbai,5955,Afternoon,Afternoon,14,Economy
359,6E-5041,Delhi,130,non-stop,Mumbai,5955,Evening,Night,14,Economy
360,6E-2137,Delhi,130,non-stop,Mumbai,5955,Night,Night,14,Economy
361,6E-6261,Delhi,135,non-stop,Mumbai,5955,Night,Night,14,Economy
362,6E-218,Delhi,140,non-stop,Mumbai,5955,Morning,Afternoon,14,Economy
363,6E-5328,Delhi,150,non-stop,Mumbai,5955,Morning,Afternoon,14,Economy
364,6E-184,Delhi,250,1-stop,Mumbai,5955,Morning,Afternoon,14,Economy
365,6E-2092,Delhi,320,1-stop,Mumbai,5955,Evening,Night,14,Economy
366,6E-2083,Delhi,325,1-stop,Mumbai,5955,Early Morning,Morning,14,Economy
367,6E-2373,Delhi,360,1-stop,Mumbai,5955,Afternoon,Evening,14,Economy
368,6E-152,Delhi,460,1-stop,Mumbai,5955,Morning,Evening,14,Economy
369,6E-2097,Delhi,465,1-stop,Mumbai,5955,Early Morning,Afternoon,14,Economy
370,6E-5018,Delhi,620,1-stop,Mumbai,5955,Afternoon,Night,14,Economy
371,6E-549,Delhi,135,non-stop,Mumbai,6165,Afternoon,Evening,14,Economy
372,6E-6722,Delhi,135,non-stop,Mumbai,6165,Night,Night,14,Economy
373,6E-6278,Delhi,140,non-stop,Mumbai,6165,Morning,Morning,14,Economy
374,6E-282,Delhi,580,2+-stop,Mumbai,6323,Morning,Evening,14,Economy
375,6E-2046,Delhi,130,non-stop,Mumbai,6375,Evening,Evening,14,Economy
376,6E-2193,Delhi,230,1-stop,Mumbai,6443,Afternoon,Evening,14,Economy
377,6E-2168,Delhi,265,1-stop,Mumbai,6443,Evening,Night,14,Economy
378,6E-2193,Delhi,500,1-stop,Mumbai,6443,Afternoon,Night,14,Economy
379,6E-607,Delhi,460,1-stop,Mumbai,6449,Night,Early Morning,14,Economy
380,6E-2042,Delhi,575,1-stop,Mumbai,6449,Night,Early Morning,14,Economy
381,6E-181,Delhi,290,1-stop,Mumbai,7420,Early Morning,Morning,14,Economy
382,6E-926,Delhi,295,1-stop,Mumbai,7420,Evening,Night,14,Economy
383,6E-607,Delhi,610,1-stop,Mumbai,7420,Night,Morning,14,Economy
384,6E-2102,Delhi,305,1-stop,Mumbai,8396,Early Morning,Afternoon,14,Economy
385,6E-7403,Delhi,520,1-stop,Mumbai,8885,Early Morning,Evening,14,Economy
386,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,15,Economy
387,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,15,Economy
388,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,15,Economy
389,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,15,Economy
390,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,15,Economy
391,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,15,Economy
392,6E-2097,Delhi,465,1-stop,Mumbai,2463,Early Morning,Afternoon,15,Economy
393,6E-6278,Delhi,140,non-stop,Mumbai,3001,Morning,Morning,15,Economy
394,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,15,Economy
395,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,15,Economy
396,6E-2042,Delhi,575,1-stop,Mumbai,3549,Night,Early Morning,15,Economy
397,6E-549,Delhi,135,non-stop,Mumbai,3570,Afternoon,Evening,15,Economy
398,6E-369,Delhi,625,1-stop,Mumbai,3662,Night,Morning,15,Economy
399,6E-6202,Delhi,130,non-stop,Mumbai,3855,Afternoon,Afternoon,15,Economy
400,6E-5041,Delhi,130,non-stop,Mumbai,3855,Evening,Night,15,Economy
401,6E-6722,Delhi,135,non-stop,Mumbai,3855,Night,Night,15,Economy
402,6E-5018,Delhi,620,1-stop,Mumbai,3959,Afternoon,Night,15,Economy
403,6E-2193,Delhi,500,1-stop,Mumbai,4433,Afternoon,Night,15,Economy
404,6E-184,Delhi,250,1-stop,Mumbai,4170,Morning,Afternoon,15,Economy
405,6E-2046,Delhi,130,non-stop,Mumbai,4328,Evening,Evening,15,Economy
406,6E-2168,Delhi,265,1-stop,Mumbai,4337,Evening,Night,15,Economy
407,6E-181,Delhi,290,1-stop,Mumbai,4368,Early Morning,Morning,15,Economy
408,6E-2092,Delhi,320,1-stop,Mumbai,4643,Evening,Night,15,Economy
409,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,15,Economy
410,6E-2083,Delhi,325,1-stop,Mumbai,4967,Early Morning,Morning,15,Economy
411,6E-2338,Delhi,480,1-stop,Mumbai,5015,Afternoon,Night,15,Economy
412,6E-2193,Delhi,230,1-stop,Mumbai,5798,Afternoon,Evening,15,Economy
413,6E-926,Delhi,295,1-stop,Mumbai,5448,Evening,Night,15,Economy
414,6E-152,Delhi,460,1-stop,Mumbai,5702,Morning,Evening,15,Economy
415,6E-607,Delhi,610,1-stop,Mumbai,6573,Night,Morning,15,Economy
416,6E-5088,Delhi,615,1-stop,Mumbai,6680,Early Morning,Evening,15,Economy
417,6E-2102,Delhi,305,1-stop,Mumbai,8885,Early Morning,Afternoon,15,Economy
418,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,16,Economy
419,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,16,Economy
420,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,16,Economy
421,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,16,Economy
422,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,16,Economy
423,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,16,Economy
424,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,16,Economy
425,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,16,Economy
426,6E-2154,Delhi,245,1-stop,Mumbai,2844,Morning,Afternoon,16,Economy
427,6E-2097,Delhi,455,1-stop,Mumbai,2844,Early Morning,Afternoon,16,Economy
428,6E-2046,Delhi,130,non-stop,Mumbai,3001,Evening,Evening,16,Economy
429,6E-5041,Delhi,130,non-stop,Mumbai,3001,Evening,Night,16,Economy
430,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,16,Economy
431,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,16,Economy
432,6E-6202,Delhi,130,non-stop,Mumbai,3570,Afternoon,Afternoon,16,Economy
433,6E-184,Delhi,250,1-stop,Mumbai,4170,Morning,Afternoon,16,Economy
434,6E-549,Delhi,135,non-stop,Mumbai,3855,Afternoon,Evening,16,Economy
435,6E-5018,Delhi,620,1-stop,Mumbai,4274,Afternoon,Night,16,Economy
436,6E-6722,Delhi,135,non-stop,Mumbai,4328,Night,Night,16,Economy
437,6E-2042,Delhi,575,1-stop,Mumbai,4454,Night,Early Morning,16,Economy
438,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,16,Economy
439,6E-926,Delhi,295,1-stop,Mumbai,4682,Evening,Night,16,Economy
440,6E-181,Delhi,290,1-stop,Mumbai,4892,Early Morning,Morning,16,Economy
441,6E-607,Delhi,610,1-stop,Mumbai,4924,Night,Morning,16,Economy
442,6E-2092,Delhi,320,1-stop,Mumbai,4958,Evening,Night,16,Economy
443,6E-2168,Delhi,265,1-stop,Mumbai,4967,Evening,Night,16,Economy
444,6E-2083,Delhi,325,1-stop,Mumbai,4967,Early Morning,Morning,16,Economy
445,6E-282,Delhi,580,2+-stop,Mumbai,5093,Morning,Evening,16,Economy
446,6E-2338,Delhi,480,1-stop,Mumbai,6317,Afternoon,Night,16,Economy
447,6E-2102,Delhi,305,1-stop,Mumbai,6932,Early Morning,Afternoon,16,Economy
448,6E-2193,Delhi,500,1-stop,Mumbai,7420,Afternoon,Night,16,Economy
449,6E-2193,Delhi,230,1-stop,Mumbai,7908,Afternoon,Evening,16,Economy
450,6E-152,Delhi,460,1-stop,Mumbai,7908,Morning,Evening,16,Economy
451,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,17,Economy
452,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,17,Economy
453,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,17,Economy
454,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,17,Economy
455,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,17,Economy
456,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,17,Economy
457,6E-2097,Delhi,455,1-stop,Mumbai,2463,Early Morning,Afternoon,17,Economy
458,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,17,Economy
459,6E-2154,Delhi,300,1-stop,Mumbai,3054,Morning,Afternoon,17,Economy
460,6E-2137,Delhi,130,non-stop,Mumbai,3001,Night,Night,17,Economy
461,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,17,Economy
462,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,17,Economy
463,6E-2013,Delhi,395,1-stop,Mumbai,3608,Early Morning,Morning,17,Economy
464,6E-181,Delhi,290,1-stop,Mumbai,4055,Early Morning,Morning,17,Economy
465,6E-607,Delhi,610,1-stop,Mumbai,4212,Night,Morning,17,Economy
466,6E-2042,Delhi,575,1-stop,Mumbai,4290,Night,Early Morning,17,Economy
467,6E-6202,Delhi,130,non-stop,Mumbai,4328,Afternoon,Afternoon,17,Economy
468,6E-2046,Delhi,130,non-stop,Mumbai,4328,Evening,Evening,17,Economy
469,6E-5041,Delhi,130,non-stop,Mumbai,4328,Evening,Night,17,Economy
470,6E-6722,Delhi,135,non-stop,Mumbai,4328,Night,Night,17,Economy
471,6E-2083,Delhi,325,1-stop,Mumbai,4652,Early Morning,Morning,17,Economy
472,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,17,Economy
473,6E-2154,Delhi,555,1-stop,Mumbai,4674,Morning,Evening,17,Economy
474,6E-184,Delhi,250,1-stop,Mumbai,4988,Morning,Afternoon,17,Economy
475,6E-926,Delhi,295,1-stop,Mumbai,5231,Evening,Night,17,Economy
476,6E-5063,Delhi,495,1-stop,Mumbai,5394,Afternoon,Night,17,Economy
477,6E-2193,Delhi,230,1-stop,Mumbai,5798,Afternoon,Evening,17,Economy
478,6E-2193,Delhi,500,1-stop,Mumbai,5798,Afternoon,Night,17,Economy
479,6E-152,Delhi,460,1-stop,Mumbai,5702,Morning,Evening,17,Economy
480,6E-2092,Delhi,320,1-stop,Mumbai,5849,Evening,Night,17,Economy
481,6E-5018,Delhi,620,1-stop,Mumbai,5849,Afternoon,Night,17,Economy
482,6E-5063,Delhi,325,1-stop,Mumbai,6256,Afternoon,Night,17,Economy
483,6E-549,Delhi,135,non-stop,Mumbai,6475,Afternoon,Evening,17,Economy
484,6E-2338,Delhi,480,1-stop,Mumbai,7722,Afternoon,Night,17,Economy
485,6E-2168,Delhi,265,1-stop,Mumbai,7908,Evening,Night,17,Economy
486,6E-7403,Delhi,520,1-stop,Mumbai,8843,Early Morning,Evening,17,Economy
487,6E-2102,Delhi,305,1-stop,Mumbai,13552,Early Morning,Afternoon,17,Business
488,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,18,Economy
489,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,18,Economy
490,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,18,Economy
491,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,18,Economy
492,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,18,Economy
493,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,18,Economy
494,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,18,Economy
495,6E-2097,Delhi,455,1-stop,Mumbai,2463,Early Morning,Afternoon,18,Economy
496,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,18,Economy
497,6E-5041,Delhi,130,non-stop,Mumbai,3001,Evening,Night,18,Economy
498,6E-549,Delhi,135,non-stop,Mumbai,3001,Afternoon,Evening,18,Economy
499,6E-6722,Delhi,135,non-stop,Mumbai,3001,Night,Night,18,Economy
500,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,18,Economy
501,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,18,Economy
502,6E-2042,Delhi,575,1-stop,Mumbai,3549,Night,Early Morning,18,Economy
503,6E-6202,Delhi,130,non-stop,Mumbai,3570,Afternoon,Afternoon,18,Economy
504,6E-2013,Delhi,395,1-stop,Mumbai,3608,Early Morning,Morning,18,Economy
505,6E-2092,Delhi,320,1-stop,Mumbai,3959,Evening,Night,18,Economy
506,6E-5018,Delhi,620,1-stop,Mumbai,3959,Afternoon,Night,18,Economy
507,6E-926,Delhi,295,1-stop,Mumbai,3963,Evening,Night,18,Economy
508,6E-181,Delhi,290,1-stop,Mumbai,4246,Early Morning,Morning,18,Economy
509,6E-2046,Delhi,130,non-stop,Mumbai,4328,Evening,Evening,18,Economy
510,6E-2168,Delhi,265,1-stop,Mumbai,4337,Evening,Night,18,Economy
511,6E-2193,Delhi,500,1-stop,Mumbai,4337,Afternoon,Night,18,Economy
512,6E-184,Delhi,250,1-stop,Mumbai,4380,Morning,Afternoon,18,Economy
513,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,18,Economy
514,6E-2193,Delhi,230,1-stop,Mumbai,4967,Afternoon,Evening,18,Economy
515,6E-2083,Delhi,325,1-stop,Mumbai,4967,Early Morning,Morning,18,Economy
516,6E-152,Delhi,460,1-stop,Mumbai,4967,Morning,Evening,18,Economy
517,6E-2338,Delhi,480,1-stop,Mumbai,5093,Afternoon,Night,18,Economy
518,6E-607,Delhi,610,1-stop,Mumbai,6573,Night,Morning,18,Economy
519,6E-2102,Delhi,305,1-stop,Mumbai,8601,Early Morning,Afternoon,18,Economy
520,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,19,Economy
521,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,19,Economy
522,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,19,Economy
523,6E-5329,Delhi,130,non-stop,Mumbai,2410,Morning,Morning,19,Economy
524,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,19,Economy
525,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,19,Economy
526,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,19,Economy
527,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,19,Economy
528,6E-2081,Delhi,145,non-stop,Mumbai,2410,Early Morning,Early Morning,19,Economy
529,6E-2154,Delhi,245,1-stop,Mumbai,2463,Morning,Afternoon,19,Economy
530,6E-2097,Delhi,455,1-stop,Mumbai,2463,Early Morning,Afternoon,19,Economy
531,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,19,Economy
532,6E-184,Delhi,250,1-stop,Mumbai,3054,Morning,Afternoon,19,Economy
533,6E-6202,Delhi,130,non-stop,Mumbai,3001,Afternoon,Afternoon,19,Economy
534,6E-2046,Delhi,130,non-stop,Mumbai,3001,Evening,Evening,19,Economy
535,6E-6722,Delhi,135,non-stop,Mumbai,3001,Night,Night,19,Economy
536,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,19,Economy
537,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,19,Economy
538,6E-2042,Delhi,575,1-stop,Mumbai,3549,Night,Early Morning,19,Economy
539,6E-549,Delhi,135,non-stop,Mumbai,3570,Afternoon,Evening,19,Economy
540,6E-573,Delhi,135,non-stop,Mumbai,3570,Evening,Evening,19,Economy
541,6E-5041,Delhi,130,non-stop,Mumbai,3855,Evening,Night,19,Economy
542,6E-2092,Delhi,320,1-stop,Mumbai,3959,Evening,Night,19,Economy
543,6E-5018,Delhi,620,1-stop,Mumbai,3959,Afternoon,Night,19,Economy
544,6E-926,Delhi,295,1-stop,Mumbai,3963,Evening,Night,19,Economy
545,6E-2168,Delhi,265,1-stop,Mumbai,3968,Evening,Night,19,Economy
546,6E-2193,Delhi,500,1-stop,Mumbai,3968,Afternoon,Night,19,Economy
547,6E-181,Delhi,290,1-stop,Mumbai,4246,Early Morning,Morning,19,Economy
548,6E-2193,Delhi,230,1-stop,Mumbai,4337,Afternoon,Evening,19,Economy
549,6E-2083,Delhi,325,1-stop,Mumbai,4337,Early Morning,Morning,19,Economy
550,6E-152,Delhi,460,1-stop,Mumbai,4337,Morning,Evening,19,Economy
551,6E-2154,Delhi,500,1-stop,Mumbai,4531,Morning,Evening,19,Economy
552,6E-282,Delhi,580,2+-stop,Mumbai,4636,Morning,Evening,19,Economy
553,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,19,Economy
554,6E-607,Delhi,610,1-stop,Mumbai,4924,Night,Morning,19,Economy
555,6E-7403,Delhi,520,1-stop,Mumbai,7782,Early Morning,Evening,19,Economy
556,6E-2102,Delhi,305,1-stop,Mumbai,7814,Early Morning,Afternoon,19,Economy
557,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,20,Economy
558,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,20,Economy
559,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,20,Economy
560,6E-5329,Delhi,130,non-stop,Mumbai,2410,Morning,Morning,20,Economy
561,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,20,Economy
562,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,20,Economy
563,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,20,Economy
564,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,20,Economy
565,6E-2081,Delhi,145,non-stop,Mumbai,2410,Early Morning,Early Morning,20,Economy
566,6E-2097,Delhi,455,1-stop,Mumbai,2463,Early Morning,Afternoon,20,Economy
567,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,20,Economy
568,6E-184,Delhi,250,1-stop,Mumbai,3054,Morning,Afternoon,20,Economy
569,6E-6202,Delhi,130,non-stop,Mumbai,3001,Afternoon,Afternoon,20,Economy
570,6E-5041,Delhi,130,non-stop,Mumbai,3001,Evening,Night,20,Economy
571,6E-549,Delhi,135,non-stop,Mumbai,3001,Afternoon,Evening,20,Economy
572,6E-573,Delhi,135,non-stop,Mumbai,3001,Evening,Evening,20,Economy
573,6E-6722,Delhi,135,non-stop,Mumbai,3001,Night,Night,20,Economy
574,6E-2042,Delhi,575,1-stop,Mumbai,2994,Night,Early Morning,20,Economy
575,6E-2338,Delhi,480,1-stop,Mumbai,3546,Afternoon,Night,20,Economy
576,6E-7403,Delhi,520,1-stop,Mumbai,3546,Early Morning,Evening,20,Economy
577,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,20,Economy
578,6E-607,Delhi,460,1-stop,Mumbai,3549,Night,Early Morning,20,Economy
579,6E-2046,Delhi,130,non-stop,Mumbai,3570,Evening,Evening,20,Economy
580,6E-2092,Delhi,320,1-stop,Mumbai,3959,Evening,Night,20,Economy
581,6E-5018,Delhi,620,1-stop,Mumbai,3959,Afternoon,Night,20,Economy
582,6E-926,Delhi,295,1-stop,Mumbai,3963,Evening,Night,20,Economy
583,6E-2168,Delhi,265,1-stop,Mumbai,3968,Evening,Night,20,Economy
584,6E-2193,Delhi,500,1-stop,Mumbai,3968,Afternoon,Night,20,Economy
585,6E-2083,Delhi,325,1-stop,Mumbai,4337,Early Morning,Morning,20,Economy
586,6E-607,Delhi,610,1-stop,Mumbai,4610,Night,Morning,20,Economy
587,6E-2193,Delhi,230,1-stop,Mumbai,4652,Afternoon,Evening,20,Economy
588,6E-152,Delhi,460,1-stop,Mumbai,4652,Morning,Evening,20,Economy
589,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,20,Economy
590,6E-181,Delhi,290,1-stop,Mumbai,5546,Early Morning,Morning,20,Economy
591,6E-2102,Delhi,305,1-stop,Mumbai,8181,Early Morning,Afternoon,20,Economy
592,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,21,Economy
593,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,21,Economy
594,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,21,Economy
595,6E-5329,Delhi,130,non-stop,Mumbai,2410,Morning,Morning,21,Economy
596,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,21,Economy
597,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,21,Economy
598,6E-6278,Delhi,140,non-stop,Mumbai,2410,Morning,Morning,21,Economy
599,6E-218,Delhi,140,non-stop,Mumbai,2410,Morning,Afternoon,21,Economy
600,6E-2081,Delhi,145,non-stop,Mumbai,2410,Early Morning,Early Morning,21,Economy
601,6E-2097,Delhi,455,1-stop,Mumbai,2463,Early Morning,Afternoon,21,Economy
602,6E-282,Delhi,580,2+-stop,Mumbai,2568,Morning,Evening,21,Economy
603,6E-5328,Delhi,150,non-stop,Mumbai,3001,Morning,Afternoon,21,Economy
604,6E-2154,Delhi,245,1-stop,Mumbai,2844,Morning,Afternoon,21,Economy
605,6E-2154,Delhi,500,1-stop,Mumbai,2844,Morning,Evening,21,Economy
606,6E-6202,Delhi,130,non-stop,Mumbai,3001,Afternoon,Afternoon,21,Economy
607,6E-5041,Delhi,130,non-stop,Mumbai,3001,Evening,Night,21,Economy
608,6E-549,Delhi,135,non-stop,Mumbai,3001,Afternoon,Evening,21,Economy
609,6E-573,Delhi,135,non-stop,Mumbai,3001,Evening,Evening,21,Economy
610,6E-6722,Delhi,135,non-stop,Mumbai,3001,Night,Night,21,Economy
611,6E-607,Delhi,460,1-stop,Mumbai,2994,Night,Early Morning,21,Economy
612,6E-2042,Delhi,575,1-stop,Mumbai,2994,Night,Early Morning,21,Economy
613,6E-607,Delhi,610,1-stop,Mumbai,3408,Night,Morning,21,Economy
614,6E-369,Delhi,625,1-stop,Mumbai,3546,Night,Morning,21,Economy
615,6E-7403,Delhi,520,1-stop,Mumbai,3662,Early Morning,Evening,21,Economy
616,6E-2046,Delhi,130,non-stop,Mumbai,3855,Evening,Evening,21,Economy
617,6E-2092,Delhi,320,1-stop,Mumbai,3959,Evening,Night,21,Economy
618,6E-5018,Delhi,620,1-stop,Mumbai,3959,Afternoon,Night,21,Economy
619,6E-926,Delhi,295,1-stop,Mumbai,3963,Evening,Night,21,Economy
620,6E-152,Delhi,460,1-stop,Mumbai,4433,Morning,Evening,21,Economy
621,6E-181,Delhi,290,1-stop,Mumbai,4246,Early Morning,Morning,21,Economy
622,6E-2102,Delhi,305,1-stop,Mumbai,4296,Early Morning,Afternoon,21,Economy
623,6E-2193,Delhi,230,1-stop,Mumbai,4337,Afternoon,Evening,21,Economy
624,6E-2168,Delhi,265,1-stop,Mumbai,4337,Evening,Night,21,Economy
625,6E-2083,Delhi,325,1-stop,Mumbai,4337,Early Morning,Morning,21,Economy
626,6E-2193,Delhi,500,1-stop,Mumbai,4337,Afternoon,Night,21,Economy
627,6E-184,Delhi,250,1-stop,Mumbai,4380,Morning,Afternoon,21,Economy
628,6E-2373,Delhi,360,1-stop,Mumbai,4674,Afternoon,Evening,21,Economy
629,6E-171,Delhi,130,non-stop,Mumbai,2410,Night,Early Morning,22,Economy
630,6E-2054,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,22,Economy
631,6E-5001,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,22,Economy
632,6E-5329,Delhi,130,non-stop,Mumbai,2410,Morning,Morning,22,Economy
633,6E-2137,Delhi,130,non-stop,Mumbai,2410,Night,Night,22,Economy
634,6E-6261,Delhi,135,non-stop,Mumbai,2410,Night,Night,22,Economy
